Group,Week,Date,Species,PlantId,Use,Treatment,Soil_humidity,Electrical_conductivity,Too_dry,Plant_height,Leaf_number,Leaf_length,Leaf_width,Leaf_area,Chlorophyll_content,Aerial_fresh_weight,Aerial_dry_weight,Root_length,Roots_fresh_weight,Roots_dry_weight,Mortality,Comments
G1,W1,2022-10-05,Solanum lycopersicum,Slc1,cultivated,c, 55.6,1.31,,13,5, 8.20, 6.00, 20.58, 26.20,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc2,cultivated,c, 52.7,1.28,,12,6, 11.60, 8.20, 30.39, 26.70,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc3,cultivated,c, 61.3,1.24,,15,5, 12.00, 8.70, 26.48, 26.70,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc4,cultivated,c, 51.0,1.36,,12,6, 12.30, 10.00, 30.72, 23.40,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc5,cultivated,c, 52.1,1.39,,16,4, 7.60, 7.30, 23.35, 25.80,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc6,cultivated,c, 54.4,1.24,,10,6, 9.30, 5.70, 15.39, 24.10,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Slc7,cultivated,c, 51.6,1.51,,13,6, 9.80, 8.60, 54.54, 25.40,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc1,wild ,c, 54.6,1.68,,6,7, 2.80, 1.50, 2.22, 21.00,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc2,wild ,c, 50.9,1.93,,5,7, 2.70, 1.60, 3.18, 21.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc3,wild ,c, 67.2,1.89,,4,7, 2.50, 1.40, 2.63, 23.40,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc4,wild ,c, 54.5,1.68,,7,8, 4.00, 1.90, 5.62, 25.30,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc5,wild ,c, 67.2,1.81,,8,11, 4.60, 1.30, 3.85, 23.20,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc6,wild ,c, 63.8,1.58,,7,7, 2.80, 1.40, 2.28, 24.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Arc7,wild ,c, 63.8,1.79,,8,8, 3.30, 1.50, 3.48, 24.60,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli1,cultivated,i, 64.0,1.52,,12,5, 7.90, 6.00, 15.99, 21.90,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli2,cultivated,i, 60.2,1.31,,13,5, 8.90, 7.00, 23.23, 22.20,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli3,cultivated,i, 58.9,1.39,,11,5, 9.00, 7.50, 25.14, 24.50,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli4,cultivated,i, 68.4,1.37,,13,5, 9.80, 8.00, 34.80, 23.40,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli5,cultivated,i, 61.7,1.39,,14,6, 10.00, 7.40, 23.21, 21.80,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli6,cultivated,i, 63.7,1.43,,16,6, 10.50, 5.50, 24.27, 25.50,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sli7,cultivated,i, 55.0,1.56,,14,6, 9.00, 7.00, 25.91, 22.60,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari1,wild ,i, 53.7,1.59,,6,6, 2.50, 1.20, 1.58, 23.50,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari2,wild ,i, 59.2,1.54,,7,8, 2.90, 1.40, 2.35, 24.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari3,wild ,i, 66.5,1.30,,7,7, 2.90, 1.30, 1.40, 22.20,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari4,wild ,i, 54.9,1.40,,7,6, 2.90, 1.50, 2.03, 24.30,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari5,wild ,i, 55.2,1.43,,6,7, 2.70, 3.00, 3.09, 24.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari6,wild ,i, 65.6,1.83,,5,7, 2.50, 0.90, 0.97, 24.30,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ari7,wild ,i, 67.7,1.97,,9,10, 3.60, 1.80, 3.51, 24.60,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls1,cultivated,s, 57.5,1.52,,12,6, 9.00, 6.00, 16.04, 24.10,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls2,cultivated,s, 56.8,1.47,,11,4, 9.70, 6.90, 18.40, 24.60,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls3,cultivated,s, 58.5,1.27,,16,6, 11.00, 7.50, 24.11, 25.40,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls4,cultivated,s, 60.0,1.17,,11,5, 9.00, 6.70, 16.50, 25.90,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls5,cultivated,s, 62.8,1.28,,10,5, 7.80, 5.50, 12.22, 24.10,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls6,cultivated,s, 60.3,1.24,,9,5, 8.90, 5.00, 9.59, 23.40,,,,,,,
G1,W1,2022-10-05,Solanum lycopersicum,Sls7,cultivated,s, 56.2,1.31,,13,5, 8.80, 4.50, 14.48, 22.40,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars1,wild ,s, 65.6,1.57,,6,8, 3.20, 1.50, 2.50, 24.20,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars2,wild ,s, 60.2,1.85,,6,8, 2.50, 1.10, 1.30, 22.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars3,wild ,s, 62.2,1.64,,7,7, 2.50, 1.40, 2.25, 23.60,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars4,wild ,s, 67.6,1.90,,5,7, 2.70, 1.30, 2.69, 23.90,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars5,wild ,s, 67.1,1.68,,6,8, 2.50, 1.50, 2.49, 24.80,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars6,wild ,s, 70.5,2.05,,8,10, 3.20, 1.50, 2.22, 24.50,,,,,,,
G1,W1,2022-10-05,Amaranthus retroflexus,Ars7,wild ,s, 64.0,1.66,,7,7, 3.10, 1.40, 2.64, 24.60,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc1,cultivated,c, 58.9,1.09,,24,6, 20.00, 13.10,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc2,cultivated,c, 40.2,1.67,,32,9, 13.50, 8.40,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc3,cultivated,c, 60.9,1.14,,41,8, 24.80, 18.20,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc4,cultivated,c, 53.7,1.86,,35,9, 23.00, 16.40,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc5,cultivated,c, 62.1,1.26,,35,7, 11.60, 6.50,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc6,cultivated,c, 62.8,1.28,,27,8, 11.50, 4.80,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Slc7,cultivated,c, 55.0,1.26,,27,8, 20.20, 2.10,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc1,wild ,c, 62.7,1.41,,13,13, 4.00, 1.40,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc2,wild ,c, 63.5,1.36,,13,13, 4.10, 1.70,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc3,wild ,c, 60.0,1.56,,11,10, 3.60, 1.70,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc4,wild ,c, 59.7,1.13,,13,13, 5.20, 2.10,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc5,wild ,c, 62.2,1.27,,11,14, 3.90, 1.30,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc6,wild ,c, 63.0,1.40,,11,12, 3.70, 1.60,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Arc7,wild ,c, 59.2,1.35,,12,13, 4.00, 1.70,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli1,cultivated,i, 54.6,1.33,,35,8, 11.20, 8.10,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli2,cultivated,i, 52.5,1.05,,37,8, 12.70, 3.70,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli3,cultivated,i, 45.5,1.29,,34,8, 16.00, 14.00,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli4,cultivated,i, 61.1,1.15,,36,8, 13.80, 10.80,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli5,cultivated,i, 44.5,1.06,,37,7, 13.50, 9.00,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli6,cultivated,i, 44.8,1.12,,42,9, 27.60, 13.40,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sli7,cultivated,i, 41.9,1.17,,37,8, 12.20, 9.00,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari1,wild ,i, 57.3,1.31,,12,10, 3.20, 1.30,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari2,wild ,i, 56.3,1.48,,13,10, 4.10, 4.50,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari3,wild ,i, 51.9,1.60,,11,12, 3.50, 1.40,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari4,wild ,i, 56.2,1.31,,12,10, 3.70, 1.60,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari5,wild ,i, 59.0,1.45,,12,12, 4.30, 1.50,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari6,wild ,i, 56.3,1.34,,12,10, 3.10, 1.10,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ari7,wild ,i, 57.4,1.58,,16,13, 5.70, 1.90,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls1,cultivated,s, 35.7,1.49,,37,8, 25.00, 16.00,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls2,cultivated,s, 37.8,1.45,,34,6, 12.50, 8.40,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls3,cultivated,s, 25.2,1.15,,36,8, 14.00, 9.90,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls4,cultivated,s, 34.1,1.32,,33,7, 11.50, 7.50,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls5,cultivated,s, 28.3,1.26,,31,7, 11.70, 8.80,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls6,cultivated,s, 28.5,1.20,,29,8, 11.00, 6.00,,,,,,,,,
G1,W2,2022-10-19,Solanum lycopersicum,Sls7,cultivated,s, 37.6,1.43,,28,6, 13.90, 11.00,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars1,wild ,s, 4.3,1.47,,12,10, 4.20, 1.50,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars2,wild ,s, 49.5,1.60,,9,10, 3.20, 1.20,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars3,wild ,s, 48.7,1.70,,13,12, 4.40, 1.60,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars4,wild ,s, 55.6,1.50,,11,10, 4.70, 1.40,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars5,wild ,s, 54.1,1.77,,12,9, 4.10, 1.50,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars6,wild ,s, 52.1,1.90,,12,13, 4.20, 1.60,,,,,,,,,
G1,W2,2022-10-19,Amaranthus retroflexus,Ars7,wild ,s,52.20,1.64,,13.30,13.00,4.40,1.70,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc1,cultivated,c,58.80,0.99,,32.00,8.00,23.40,16.50,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc2,cultivated,c,66.30,1.10,,40.20,9.00,26.00,17.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc3,cultivated,c,60.50,1.25,,47.00,9.00,28.50,21.40,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc4,cultivated,c,63.60,1.30,,39.30,10.00,28.10,17.50,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc5,cultivated,c,58.70,1.25,,40.20,8.00,16.30,6.60,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc6,cultivated,c,61.70,1.29,,32.30,9.00,27.00,17.50,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Slc7,cultivated,c,66.20,1.05,,31.00,8.00,21.50,9.50,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc1,wild ,c,58.30,0.96,,15.30,11.00,5.30,1.60,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc2,wild ,c,63.30,1.12,,14.50,11.00,5.80,2.20,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc3,wild ,c,57.80,1.15,,11.80,10.00,3.80,2.60,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc4,wild ,c,59.10,1.13,,15.00,10.00,6.50,2.00,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc5,wild ,c,61.20,1.23,,11.30,14.00,4.10,1.90,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc6,wild ,c,54.90,1.35,,12.20,9.00,4.00,1.50,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Arc7,wild ,c,61.20,1.14,,12.20,10.00,4.30,1.60,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli1,cultivated,i,34.30,1.08,,45.00,8.00,28.00,14.50,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli2,cultivated,i,32.90,1.22,,47.00,9.00,26.00,14.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli3,cultivated,i,31.80,1.32,,44.50,8.00,27.50,14.80,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli4,cultivated,i,38.10,1.10,,48.00,9.00,26.50,15.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli5,cultivated,i,26.80,1.06,,49.00,8.00,26.50,15.50,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli6,cultivated,i,20.18,1.21,,52.00,10.00,25.50,16.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sli7,cultivated,i,26.00,1.13,,47.00,9.00,29.00,18.00,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari1,wild ,i,48.80,1.19,,13.80,5.00,3.50,1.20,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari2,wild ,i,54.10,1.46,,15.30,11.00,4.80,1.60,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari3,wild ,i,51.60,1.42,,10.50,10.00,3.30,1.30,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari4,wild ,i,53.70,1.17,,13.80,7.00,4.00,2.70,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari5,wild ,i,47.80,1.36,,14.40,12.00,5.00,1.60,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari6,wild ,i,46.40,1.30,,12.90,7.00,3.30,1.00,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ari7,wild ,i,46.40,1.41,,18.20,13.00,5.50,2.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls1,cultivated,s,17.40,1.25,,38.50,9.00,26.10,17.00,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls2,cultivated,s,17.50,1.21,,35.70,6.00,17.60,11.10,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls3,cultivated,s,10.00,1.00,,38.50,9.00,28.50,18.40,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls4,cultivated,s,12.60,1.00,,33.80,8.00,25.50,14.30,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls5,cultivated,s,14.20,1.00,,33.60,8.00,15.20,13.60,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls6,cultivated,s,10.20,0.10,,32.60,8.00,29.10,16.20,,,,,,,,,
G1,W3,2022-10-26,Solanum lycopersicum,Sls7,cultivated,s,18.20,1.50,,30.20,6.00,19.80,13.00,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars1,wild ,s,39.30,1.45,,13.20,8.00,4.70,1.90,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars2,wild ,s,36.00,1.48,,9.30,9.00,3.50,1.10,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars3,wild ,s,41.20,1.86,,15.30,9.00,4.40,1.50,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars4,wild ,s,44.30,1.75,,13.40,12.00,5.10,1.60,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars5,wild ,s,36.10,1.40,,14.30,8.00,4.00,1.40,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars6,wild ,s,39.00,1.67,,12.30,15.00,4.10,1.40,,,,,,,,,
G1,W3,2022-10-26,Amaranthus retroflexus,Ars7,wild ,s,43.80,1.45,,16.00,13.00,4.30,1.60,,,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc1,cultivated,c,56.00,1.01,,45.00,9.00,26.00,17.00,, 24.10,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc2,cultivated,c,56.20,1.13,,49.50,10.00,26.50,17.50,, 24.10,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc3,cultivated,c,59.10,1.26,,62.00,10.00,30.00,20.10,, 22.60,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc4,cultivated,c,58.90,1.32,,55.00,11.00,29.00,17.50,, 26.50,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc5,cultivated,c,59.60,1.20,,44.10,8.00,22.00,14.00,, 25.40,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc6,cultivated,c,53.30,1.00,,45.00,9.00,26.00,18.00,, 23.80,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Slc7,cultivated,c,58.10,1.14,,46.00,9.00,22.00,16.50,, 24.80,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc1,wild ,c,62.10,1.11,,17.00,11.00,6.20,2.20,, 23.90,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc2,wild ,c,53.90,1.05,,14.60,11.00,5.90,2.20,, 22.20,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc3,wild ,c,60.90,1.29,,13.30,9.00,4.40,1.50,, 22.40,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc4,wild ,c,53.20,1.19,,16.50,13.00,5.90,1.80,, 28.10,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc5,wild ,c,57.00,1.06,,11.50,14.00,4.00,1.50,, 25.30,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc6,wild ,c,56.60,1.46,,13.00,7.00,3.60,1.40,, 27.20,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Arc7,wild ,c,57.30,1.14,,11.50,6.00,4.30,1.60,, 22.40,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli1,cultivated,i,21.30,1.41,,50.00,8.00,29.50,16.00,, 24.80,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli2,cultivated,i,21.80,1.20,,59.00,8.00,26.00,16.00,, 24.90,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli3,cultivated,i,18.20,1.25,,53.00,8.00,27.00,18.00,, 27.10,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli4,cultivated,i,23.00,1.18,,55.00,7.00,26.50,13.80,, 25.70,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli5,cultivated,i,14.70,0.10,,51.00,9.00,29.00,16.60,, 24.50,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli6,cultivated,i,14.30,0.10,,60.00,10.00,30.00,21.00,, 25.00,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sli7,cultivated,i,17.00,1.25,,52.00,10.00,29.20,19.40,, 28.30,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari1,wild ,i,47.80,1.36,,14.20,5.00,3.90,1.30,, 22.20,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari2,wild ,i,44.90,1.44,,15.50,9.00,5.20,1.70,, 21.50,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari3,wild ,i,42.20,1.43,,10.80,10.00,4.00,1.30,, 22.60,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari4,wild ,i,46.70,1.43,,14.70,6.00,4.70,1.40,, 22.90,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari5,wild ,i,53.70,1.55,,15.40,12.00,4.50,1.50,, 22.70,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari6,wild ,i,42.20,1.17,,13.60,6.00,4.00,1.20,, 23.30,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ari7,wild ,i,48.20,1.28,,18.00,12.00,5.40,1.70,, 21.70,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls1,cultivated,s,8.30,11.00,,41.00,8.00,25.50,16.50,, 26.90,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls2,cultivated,s,13.40,11.00,,42.00,9.00,23.00,15.00,, 23.70,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls3,cultivated,s,7.70,0.10,,48.00,8.00,26.00,18.50,, 27.50,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls4,cultivated,s,8.10,11.00,,40.00,8.00,26.00,15.00,, 26.00,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls5,cultivated,s,10.70,11.00,,41.00,8.00,23.50,14.00,, 27.00,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls6,cultivated,s,7.60,11.00,,42.00,9.00,23.50,17.00,, 25.70,,,,,,,
G1,W4,2022-11-02,Solanum lycopersicum,Sls7,cultivated,s,14.80,11.00,,42.50,7.00,23.00,15.50,, 25.70,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars1,wild ,s,42.20,1.35,,13.90,7.00,5.00,1.90,, 22.10,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars2,wild ,s,34.00,1.71,,9.50,9.00,3.70,1.10,, 23.50,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars3,wild ,s,45.70,1.92,,16.00,7.00,5.80,2.00,, 19.90,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars4,wild ,s,41.50,1.47,,14.40,12.00,5.80,2.00,, 21.40,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars5,wild ,s,44.80,1.78,,15.00,8.00,5.10,1.60,, 22.10,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars6,wild ,s,36.20,1.58,,12.50,15.00,3.20,1.00,, 23.60,,,,,,,
G1,W4,2022-11-02,Amaranthus retroflexus,Ars7,wild ,s,45.00,1.67,,15.70,13.00,5.50,1.70,, 24.60,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc1,cultivated,c,37.20,1.30,,55.00,7.00,27.00,17.20,, 25.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc2,cultivated,c,43.40,1.40,,56.00,9.00,26.50,18.20,, 23.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc3,cultivated,c,39.60,1.51,,69.00,8.00,30.50,21.20,, 23.60,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc4,cultivated,c,39.10,1.74,,62.00,10.00,29.40,18.20,, 24.60,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc5,cultivated,c,36.50,1.30,,48.00,7.00,26.20,16.50,, 24.40,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc6,cultivated,c, 33.4,1.39,,47,8, 27.20, 16.80,, 23.20,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Slc7,cultivated,c, 39.1,1.24,,53,9, 26.00, 17.50,, 24.20,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc1,wild ,c, 54.7,1.24,,17,13, 5.90, 2.20,, 23.00,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc2,wild ,c, 43.0,1.24,,15,11, 6.00, 2.30,, 23.20,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc3,wild ,c, 53.2,1.25,,14,11, 4.50, 1.50,, 23.40,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc4,wild ,c, 49.1,1.23,,18,13, 7.00, 2.10,, 28.20,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc5,wild ,c, 49.1,1.48,,12,14, 4.20, 1.50,, 24.10,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc6,wild ,c, 45.6,1.48,,14,8, 3.50, 1.10,, 24.50,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Arc7,wild ,c, 47.6,1.30,,12,7, 4.00, 1.50,, 23.70,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli1,cultivated,i, 6.9,11.00,,55,9, 25.10, 16.20,, 23.00,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli2,cultivated,i, 6.8,0.10,,62,8, 28.40, 16.80,, 24.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli3,cultivated,i, 5.7,0.10,,56,7, 27.10, 17.40,, 24.10,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli4,cultivated,i, 6.8,11.00,,57,8, 28.50, 18.60,, 21.30,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli5,cultivated,i, 2.9,11.00,,59,8, 29.20, 21.50,, 23.30,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli6,cultivated,i, 4.4,11.00,,65,8, 27.50, 16.20,, 21.90,,,,,,,
G1,W5,2022-11-09,Solanum lycopersicum,Sli7,cultivated,i, 5.2,11.00,,60,9, 29.00, 19.40,, 26.30,,,,,,,
G1,W5,2022-11-09,Amaranthus retroflexus,Ari1,wild ,i, 31.2,1.23,,16,6, 4.00, 1.20,, 22.70,,,,,,,
