mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf_type,param_n_estimators_clf,param_n_estimators_reg,param_reg_type,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
83.87160793940227,1.0553471242422374,0.8209763367970785,0.35939057433372007,gradient_boosting,300,100,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.5602309907622841,0.6034594589898709,0.5538671299415886,0.5725191932312478,0.022031790894779905,5
70.40757417678833,1.4728841402160342,0.08410787582397461,0.022473829469562584,gradient_boosting,300,100,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
62.563818295796715,1.0508697220811385,0.05300148328145345,0.00634766067477569,gradient_boosting,300,100,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 100, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
84.05730628967285,2.0714378903693498,1.5413792928059895,0.535556312078034,gradient_boosting,300,200,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'gradient_boosting'}",0.5270661603057119,0.5958146845305673,0.5181022498299415,0.5469943648887402,0.03471460432538476,29
87.44412612915039,0.961271979533828,0.8628253142038981,0.1589270696742334,gradient_boosting,300,200,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'random_forest'}",0.5608692651878684,0.603551899544389,0.5571224373352686,0.573847867355842,0.021059547730707697,3
68.18226861953735,1.4926883753804603,0.14760923385620117,0.006706287788240739,gradient_boosting,300,200,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
70.45307111740112,0.40134644370419525,0.054271300633748375,0.014900115050574729,gradient_boosting,300,200,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 200, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
108.95226899782817,0.8113494049995011,2.5598220030466714,0.9914230358648998,gradient_boosting,300,400,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'gradient_boosting'}",0.5270660677713149,0.5958150200067143,0.5181029100639205,0.5469946659473166,0.03471459613174856,27
116.74904990196228,1.279353886372849,1.2824234167734783,0.33588821565825644,gradient_boosting,300,400,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'random_forest'}",0.5605449750291757,0.6099262661840571,0.554181704832113,0.5748843153484486,0.02491420666573068,1
78.64373262723286,0.5031102611482079,0.11933692296346028,0.013644150027743341,gradient_boosting,300,400,ridge,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'ridge'}",0.5339164842187775,0.5698953235435043,0.545305688081165,0.5497058319478155,0.015014219245414078,19
86.20129783948262,0.2958426228544864,0.13856752713521323,0.01439514808902251,gradient_boosting,300,400,lasso,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 300, 'n_estimators_reg': 400, 'reg_type': 'lasso'}",0.5558539408661456,0.5578233484434808,0.535638787454171,0.5497720255879325,0.010025998093643768,13
70.1673293908437,1.67969118728033,0.4185970624287923,0.07198530464364457,gradient_boosting,500,100,gradient_boosting,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'gradient_boosting'}",0.5270643711482172,0.5957943683601215,0.5180781238767309,0.5469789544616899,0.03471211734214691,31
62.56944044431051,2.6683617135385123,0.4149053891499837,0.05565015882993028,gradient_boosting,500,100,random_forest,"{'clf_type': 'gradient_boosting', 'n_estimators_clf': 500, 'n_estimators_reg': 100, 'reg_type': 'random_forest'}",0.5602309907622841,0.6034594589898709,0.5538671299415886,0.5725191932312478,0.022031790894779905,5
